"iso3","gpi","Year","pop","area"
"QAT",1.39881596752368,2020,2803.375,"Northern Africa and Western Asia"
"ROU",1.70470230040595,2020,19392.469,"Europe and North America"
"RUS",2.99101217861976,2020,146371.2985,"Europe and North America"
"RWA",2.40531664411367,2020,13065.837,"Sub-Saharan Africa"
"SAU",2.47619891745602,2020,30991.207,"Northern Africa and Western Asia"
"SDN",3.34292963464141,2020,46789.231,"Northern Africa and Western Asia"
"SEN",2.20605548037889,2020,16789.2195,"Sub-Saharan Africa"
"SGP",1.24861299052774,2020,5620.1505,"South-Eastern Asia"
"SLE",2.20348443843031,2020,7912.558,"Sub-Saharan Africa"
"SLV",3.21661028416779,2020,6234.6735,"Latin America and the Caribbean"
"SOM",3.41309472259811,2020,16651.1905,"Sub-Saharan Africa"
"SRB",2.0723951285521,2020,6907.812,"Europe and North America"
"SSD",3.68325169147497,2020,10698.467,"Sub-Saharan Africa"
"SVK",1.80585250338295,2020,5455.0235,"Europe and North America"
"SVN",1.30077807848444,2020,2102.4195,"Europe and North America"
"SWE",1.57997834912043,2020,10353.6865,"Europe and North America"
"SWZ",2.43968200270636,2020,1192.7295,"Sub-Saharan Africa"
"SYR",3.48139377537212,2020,21049.429,"Northern Africa and Western Asia"
"TCD",2.9333802435724,2020,17224.679,"Sub-Saharan Africa"
"TGO",2.34949255751015,2020,8669.7205,"Sub-Saharan Africa"
"THA",2.95710690121786,2020,71641.4835,"South-Eastern Asia"
"TJK",2.6131650879567,2020,9749.3105,"Central and Southern Asia"
"TKM",2.5265899864682,2020,6949.912,"Central and Southern Asia"
"TLS",2.23731393775372,2020,1326.0535,"South-Eastern Asia"
"TTO",2.72303788903924,2020,1481.0235,"Latin America and the Caribbean"
"TUN",2.24888227334235,2020,11974.057,"Northern Africa and Western Asia"
"TUR",3.28591069012179,2020,86091.6915,"Northern Africa and Western Asia"
"TWN",1.83890392422192,2020,23663.459,"Eastern Asia"
"TZA",2.33109878213802,2020,60972.7975,"Sub-Saharan Africa"
"UGA",2.73060893098782,2020,44457.1525,"Sub-Saharan Africa"
"UKR",2.921,2020,44680.0145,"Europe and North America"
"URY",2.40328146143437,2020,3398.968,"Latin America and the Caribbean"
"USA",2.51155074424899,2020,339436.1585,"Europe and North America"
"UZB",2.29641407307172,2020,33586.372,"Central and Southern Asia"
"VEN",3.57225845737483,2020,28444.0775,"Latin America and the Caribbean"
"VNM",2.28731393775372,2020,98079.191,"South-Eastern Asia"
"YEM",3.6717848443843,2020,36134.8635,"Northern Africa and Western Asia"
"ZAF",3.14381461434371,2020,60562.381,"Sub-Saharan Africa"
"ZMB",2.21255074424899,2020,19059.395,"Sub-Saharan Africa"
"ZWE",2.65490527740189,2020,15526.8885,"Sub-Saharan Africa"
"AFG",4.02327469553451,2021,40000.412,"Central and Southern Asia"
"AGO",2.35142625169148,2021,34532.429,"Sub-Saharan Africa"
"ALB",2.13724627875507,2021,2849.6355,"Europe and North America"
"ARE",1.92486468200271,2021,9789.048,"Northern Africa and Western Asia"
"ARG",2.56691474966171,2021,45312.2815,"Latin America and the Caribbean"
"ARM",2.00623410013532,2021,2870.3485,"Northern Africa and Western Asia"
"AUS",1.67091610284168,2021,25956.4175,"Oceania"
"AUT",1.54682543978349,2021,8967.0565,"Europe and North America"
"AZE",2.19198105548038,2021,10234.3705,"Northern Africa and Western Asia"
"BDI",2.78161163734777,2021,12965.4815,"Sub-Saharan Africa"
"BEL",1.77222733423545,2021,11570.8435,"Europe and North America"
"BEN",2.58840189445196,2021,13413.417,"Sub-Saharan Africa"
"BFA",2.89603247631935,2021,21995.243,"Sub-Saharan Africa"
"BGD",2.40767388362652,2021,167658.8545,"Central and Southern Asia"
"BGR",1.87412043301759,2021,6877.2255,"Europe and North America"
"BHR",2.40287550744249,2021,1501.7635,"Northern Africa and Western Asia"
"BIH",2.04380920162382,2021,3244.9075,"Europe and North America"
"BLR",2.50822056833559,2021,9251.365,"Europe and North America"
"BOL",2.3995602165088,2021,11937.3595,"Latin America and the Caribbean"
"BRA",3.55585385656292,2021,209550.294,"Latin America and the Caribbean"
"BTN",1.52574424898511,2021,775.4415,"Central and Southern Asia"
"BWA",2.23338971583221,2021,2401.4405,"Sub-Saharan Africa"
"CAF",3.19292828146143,2021,5112.1,"Sub-Saharan Africa"
"CAN",1.63139377537212,2021,38454.057,"Europe and North America"
"CHE",1.3382949932341,2021,8707.0235,"Europe and North America"
"CHL",2.23680649526387,2021,19456.334,"Latin America and the Caribbean"
"CHN",2.13964817320704,2021,1426437.267,"Eastern Asia"
"CIV",2.78186062246279,2021,29639.7365,"Sub-Saharan Africa"
"CMR",3.03677943166441,2021,26915.7585,"Sub-Saharan Africa"
"COD",3.9309201623816,2021,99148.932,"Sub-Saharan Africa"
"COG",2.68289851150203,2021,5892.183,"Sub-Saharan Africa"
"COL",3.13096211096076,2021,51188.1735,"Latin America and the Caribbean"
"CRI",2.08839648173207,2021,5059.9875,"Latin America and the Caribbean"
"CUB",2.56339648173207,2021,11122.1685,"Latin America and the Caribbean"
"CYP",1.72378213802436,2021,1317.3085,"Northern Africa and Western Asia"
"CZE",1.5446549391069,2021,10530.6825,"Europe and North America"
"DEU",1.60118944519621,2021,83697.0825,"Europe and North America"
"DJI",2.44559133964817,2021,1121.248,"Sub-Saharan Africa"
"DNK",1.29157645466847,2021,5856.7765,"Europe and North America"
"DOM",2.53538565629229,2021,11123.4755,"Latin America and the Caribbean"
"DZA",2.28495128552097,2021,44761.099,"Northern Africa and Western Asia"
"ECU",2.60888633288227,2021,17682.4545,"Latin America and the Caribbean"
"EGY",2.87274830852503,2021,110957.008,"Northern Africa and Western Asia"
"ERI",3.08009742895805,2021,3350.183,"Sub-Saharan Africa"
"ESP",1.81857780784844,2021,47735.6635,"Europe and North America"
"EST",1.65341677943166,2021,1331.7495,"Europe and North America"
"ETH",2.91644654939107,2021,122138.5885,"Sub-Saharan Africa"
"FIN",1.36596752368065,2021,5541.075,"Europe and North America"
"FRA",1.93048173207037,2021,66083.5475,"Europe and North America"
"GAB",2.46248308525034,2021,2376.722,"Sub-Saharan Africa"
"GBR",1.6407401894452,2021,67668.792,"Europe and North America"
"GEO",2.03995263870095,2021,3788.451,"Northern Africa and Western Asia"
"GHA",2.04631258457375,2021,32518.665,"Sub-Saharan Africa"
"GIN",2.56561840324763,2021,13710.513,"Sub-Saharan Africa"
"GMB",2.12229364005413,2021,2576.0095,"Sub-Saharan Africa"
"GNB",2.29817320703654,2021,2058.8415,"Sub-Saharan Africa"
"GNQ",2.19756427604871,2021,1758.7865,"Sub-Saharan Africa"
"GRC",1.78460757780785,2021,10579.561,"Europe and North America"
"GTM",2.90246955345061,2021,17598.6505,"Latin America and the Caribbean"
"GUY",2.95148849797023,2021,815.482,"Latin America and the Caribbean"
"HND",3.0875399188092,2021,10289.8765,"Latin America and the Caribbean"
"HRV",1.58782138024357,2021,3924.61,"Europe and North America"
"HTI",2.62667388362652,2021,11374.586,"Latin America and the Caribbean"
"HUN",1.55866035182679,2021,9707.8495,"Europe and North America"
"IDN",2.21933964817321,2021,276758.053,"South-Eastern Asia"
"IND",2.56975778078484,2021,1414203.896,"Central and Southern Asia"
"IRL",1.53508119079838,2021,5028.4255,"Europe and North America"
"IRN",3.04011907983762,2021,88455.4875,"Central and Southern Asia"
"IRQ",4.13808254397835,2021,43071.2105,"Northern Africa and Western Asia"
"ISL",1.27192151556157,2021,372.6435,"Europe and North America"
"ISR",2.32877266576455,2021,8942.9245,"Northern Africa and Western Asia"
"ITA",1.92628552097429,2021,59729.35,"Europe and North America"
"JAM",2.93937753721245,2021,2837.6815,"Latin America and the Caribbean"
"JOR",2.27692151556157,2021,11066.356,"Northern Africa and Western Asia"
"JPN",1.17408660351827,2021,125679.338,"Eastern Asia"
"KAZ",2.40236806495264,2021,19743.603,"Central and Southern Asia"
"KEN",2.59088362652233,2021,53219.1655,"Sub-Saharan Africa"
"KGZ",2.24665087956698,2021,6820.4785,"Central and Southern Asia"
"KHM",2.32371447902571,2021,16974.3055,"South-Eastern Asia"
"KOR",1.51674560216509,2021,51848.3975,"Eastern Asia"
"KWT",1.71356562922869,2021,4360.7415,"Northern Africa and Western Asia"
"LAO",2.13920838971583,2021,7453.1935,"South-Eastern Asia"
"LBN",2.91166847090663,2021,5718.1215,"Northern Africa and Western Asia"
"LBR",2.26735453315291,2021,5259.323,"Sub-Saharan Africa"
"LBY",3.53889715832206,2021,7135.175,"Northern Africa and Western Asia"
"LKA",2.35115561569689,2021,22700.372,"Central and Southern Asia"
"LSO",2.53450608930988,2021,2261.542,"Sub-Saharan Africa"
"LTU",1.77307171853857,2021,2794.4875,"Europe and North America"
"LVA",1.73366035182679,2021,1885.587,"Europe and North America"
"MAR",2.19709066305819,2021,36954.4425,"Northern Africa and Western Asia"
"MDA",2.34621109607578,2021,3023.7785,"Europe and North America"
"MDG",2.25876184032476,2021,29691.083,"Sub-Saharan Africa"
"MEX",3.57374830852503,2021,127648.1475,"Latin America and the Caribbean"
"MKD",1.88355886332882,2021,1851.1075,"Europe and North America"
"MLI",3.59710148849797,2021,22388.6305,"Sub-Saharan Africa"
"MMR",2.8361299052774,2021,53387.102,"South-Eastern Asia"
"MNE",2.39130581867388,2021,603.8505,"Europe and North America"
"MNG",2.38768606224628,2021,3339.674,"Eastern Asia"
"MOZ",2.52704736129905,2021,31707.8,"Sub-Saharan Africa"
"MRT",2.5291948579161,2021,4734.8745,"Sub-Saharan Africa"
"MUS",2.0754397834912,2021,1279.6235,"Sub-Saharan Africa"
"MWI",2.20504059539919,2021,20047.258,"Sub-Saharan Africa"
"MYS",1.94670771312585,2021,34282.3985,"South-Eastern Asia"
"NAM",2.40818673883627,2021,2810.5475,"Sub-Saharan Africa"
"NER",3.14112043301759,2021,24502.14,"Sub-Saharan Africa"
"NGA",3.40192828146143,2021,218529.2865,"Sub-Saharan Africa"
"NIC",3.10893098782138,2021,6644.741,"Latin America and the Caribbean"
"NLD",1.52831529093369,2021,17730.5635,"Europe and North America"
"NOR",1.25334912043302,2021,5408.0905,"Europe and North America"
"NPL",2.56911366711773,2021,29475.01,"Central and Southern Asia"
"NZL",1.64167794316644,2021,5107.6965,"Oceania"
"OMN",1.98426928281461,2021,4500.424,"Northern Africa and Western Asia"
"PAK",3.06453856562923,2021,239477.8005,"Central and Southern Asia"
"PAN",2.4877198917456,2021,4345.405,"Latin America and the Caribbean"
"PER",2.47488768606225,2021,33155.882,"Latin America and the Caribbean"
"PHL",3.00782138024357,2021,113100.95,"South-Eastern Asia"
"PNG",2.58097699594046,2021,10012.896,"Oceania"
"POL",1.58240866035183,2021,38040.3015,"Europe and North America"
"PRK",3.22259810554804,2021,26232.5335,"Eastern Asia"
"PRT",1.50382273342355,2021,10390.9555,"Europe and North America"
"PRY",2.46275372124493,2021,6684.182,"Latin America and the Caribbean"
"PSE",2.7266400541272,2021,5185.3355,"Northern Africa and Western Asia"
"QAT",1.38301759133965,2021,2814.982,"Northern Africa and Western Asia"
"ROU",1.80348443843031,2021,19248.161,"Europe and North America"
"RUS",3.06360622462788,2021,145836.175,"Europe and North America"
"RWA",2.46614208389716,2021,13355.26,"Sub-Saharan Africa"
"SAU",2.55420433017591,2021,31328.3745,"Northern Africa and Western Asia"
"SDN",3.22670230040595,2021,48066.924,"Northern Africa and Western Asia"
"SEN",2.18234100135318,2021,17220.8665,"Sub-Saharan Africa"
"SGP",1.33538565629229,2021,5546.29,"South-Eastern Asia"
"SLE",2.15734100135318,2021,8094.602,"Sub-Saharan Africa"
"SLV",3.07405277401894,2021,6255.7815,"Latin America and the Caribbean"
"SOM",3.42845872801083,2021,17271.4315,"Sub-Saharan Africa"
"SRB",1.99983085250338,2021,6835.43,"Europe and North America"
"SSD",3.62192963464141,2021,10865.78,"Sub-Saharan Africa"
"SVK",1.81735453315291,2021,5442.759,"Europe and North America"
"SVN",1.31644113667118,2021,2113.494,"Europe and North America"
"SWE",1.48958592692828,2021,10416.1315,"Europe and North America"
"SWZ",2.36955345060893,2021,1206.5935,"Sub-Saharan Africa"
"SYR",3.44851150202977,2021,21628.8395,"Northern Africa and Western Asia"
"TCD",2.924,2021,17828.2735,"Sub-Saharan Africa"
"TGO",2.47510148849797,2021,8878.3785,"Sub-Saharan Africa"
"THA",2.8297347767253,2021,71727.332,"South-Eastern Asia"
"TJK",2.40639918809202,2021,9966.9085,"Central and Southern Asia"
"TKM",2.54269282814614,2021,7092.0435,"Central and Southern Asia"
"TLS",2.28420162381597,2021,1350.1385,"South-Eastern Asia"
"TTO",2.69110284167794,2021,1487.7175,"Latin America and the Caribbean"
"TUN",2.31385926928281,2021,12048.6225,"Northern Africa and Western Asia"
"TUR",3.24077266576455,2021,86686.2525,"Northern Africa and Western Asia"
"TWN",1.79411366711773,2021,23558.3325,"Eastern Asia"
"TZA",2.37340866035183,2021,62830.412,"Sub-Saharan Africa"
"UGA",2.81484438430311,2021,45910.93,"Sub-Saharan Africa"
"UKR",2.5822151556157,2021,44298.64,"Europe and North America"
"URY",2.53406630581867,2021,3396.6945,"Latin America and the Caribbean"
"USA",2.68999594046008,2021,340161.441,"Europe and North America"
"UZB",2.2777401894452,2021,34243.6955,"Central and Southern Asia"
"VEN",3.68647767253045,2021,28237.826,"Latin America and the Caribbean"
"VNM",2.22303788903924,2021,98935.0985,"South-Eastern Asia"
"YEM",3.72047225981055,2021,37140.2305,"Northern Africa and Western Asia"
"ZAF",3.19997158322057,2021,61502.603,"Sub-Saharan Africa"
"ZMB",2.3346752368065,2021,19603.6075,"Sub-Saharan Africa"
"ZWE",2.64022327469553,2021,15797.21,"Sub-Saharan Africa"
"AFG",4.00561569688769,2022,40578.842,"Central and Southern Asia"
"AGO",2.41733694181326,2022,35635.029,"Sub-Saharan Africa"
"ALB",2.12422192151556,2022,2827.608,"Europe and North America"
"ARE",1.92527063599459,2022,10242.0865,"Northern Africa and Western Asia"
"ARG",2.62347767253045,2022,45407.904,"Latin America and the Caribbean"
"ARM",2.08451556156969,2022,2880.8745,"Northern Africa and Western Asia"
"AUS",1.59371718538566,2022,26200.9845,"Oceania"
"AUT",1.45710960757781,2022,9064.677,"Europe and North America"
"AZE",2.31545872801083,2022,10295.304,"Northern Africa and Western Asia"
"BDI",2.94944384303112,2022,13321.0975,"Sub-Saharan Africa"
"BEL",1.78400811907984,2022,11641.82,"Europe and North America"
"BEN",2.65325710419486,2022,13759.5005,"Sub-Saharan Africa"
"BFA",2.96618673883627,2022,22509.0385,"Sub-Saharan Africa"
"BGD",2.50695399188092,2022,169384.8975,"Central and Southern Asia"
"BGR",1.94983085250338,2022,6825.864,"Europe and North America"
"BHR",2.44171177266576,2022,1533.459,"Northern Africa and Western Asia"
"BIH",1.95646143437077,2022,3204.802,"Europe and North America"
"BLR",2.65771312584574,2022,9173.237,"Europe and North America"
"BOL",2.38929905277402,2022,12077.154,"Latin America and the Caribbean"
"BRA",3.60326657645467,2022,210306.4145,"Latin America and the Caribbean"
"BTN",1.6041948579161,2022,780.9145,"Central and Southern Asia"
"BWA",2.20933694181326,2022,2439.8915,"Sub-Saharan Africa"
"CAF",3.30360216508796,2022,5098.0395,"Sub-Saharan Africa"
"CAN",1.58640054127199,2022,38821.259,"Europe and North America"
"CHE",1.32364682002706,2022,8792.182,"Europe and North America"
"CHL",2.27006089309878,2022,19553.0365,"Latin America and the Caribbean"
"CHN",2.20771312584574,2022,1425179.569,"Eastern Asia"
"CIV",2.79800405953992,2022,30395.002,"Sub-Saharan Africa"
"CMR",3.04869824086604,2022,27632.7715,"Sub-Saharan Africa"
"COD",3.99597428958051,2022,102396.968,"Sub-Saharan Africa"
"COG",2.58527740189445,2022,6035.104,"Sub-Saharan Africa"
"COL",3.24316102841678,2022,51737.9435,"Latin America and the Caribbean"
"CRI",2.24888362652233,2022,5081.7645,"Latin America and the Caribbean"
"CUB",2.72435723951286,2022,11059.82,"Latin America and the Caribbean"
"CYP",1.73998646820027,2022,1331.37,"Northern Africa and Western Asia"
"CZE",1.52530446549391,2022,10673.213,"Europe and North America"
"DEU",1.58582543978349,2022,84086.227,"Europe and North America"
"DJI",2.58649120433018,2022,1137.096,"Sub-Saharan Africa"
"DNK",1.26288903924222,2022,5902.9035,"Europe and North America"
"DOM",2.53981732070365,2022,11230.7335,"Latin America and the Caribbean"
"DZA",2.19281055480379,2022,45477.3895,"Northern Africa and Western Asia"
"ECU",2.46797970230041,2022,17823.897,"Latin America and the Caribbean"
"EGY",2.70962246278755,2022,112618.2495,"Northern Africa and Western Asia"
"ERI",3.0893098782138,2022,3409.447,"Sub-Saharan Africa"
"ESP",1.85389580514208,2022,47828.3825,"Europe and North America"
"EST",1.74952638700947,2022,1350.0915,"Europe and North America"
"ETH",3.04253315290934,2022,125384.2865,"Sub-Saharan Africa"
"FIN",1.3378552097429,2022,5569.299,"Europe and North America"
"FRA",1.88397970230041,2022,66277.4085,"Europe and North America"
"GAB",2.45253721244926,2022,2430.747,"Sub-Saharan Africa"
"GBR",1.65075372124493,2022,68179.3155,"Europe and North America"
"GEO",2.19401217861976,2022,3794.7835,"Northern Africa and Western Asia"
"GHA",1.99123815967524,2022,33149.152,"Sub-Saharan Africa"
"GIN",2.57356833558863,2022,14055.137,"Sub-Saharan Africa"
"GMB",2.08000676589986,2022,2636.47,"Sub-Saharan Africa"
"GNB",2.40649526387009,2022,2105.529,"Sub-Saharan Africa"
"GNQ",2.21447902571042,2022,1803.545,"Sub-Saharan Africa"
"GRC",1.75730717185386,2022,10412.48,"Europe and North America"
"GTM",2.876150202977,2022,17847.877,"Latin America and the Caribbean"
"GUY",2.99073071718539,2022,821.637,"Latin America and the Caribbean"
"HND",2.9593599458728,2022,10463.872,"Latin America and the Caribbean"
"HRV",1.59709066305819,2022,3907.027,"Europe and North America"
"HTI",2.90572665764547,2022,11503.606,"Latin America and the Caribbean"
"HUN",1.56586603518268,2022,9684.3055,"Europe and North America"
"IDN",2.14820027063599,2022,278830.5285,"South-Eastern Asia"
"IND",2.5450852503383,2022,1425423.2125,"Central and Southern Asia"
"IRL",1.53812584573748,2022,5110.0155,"Europe and North America"
"IRN",3.03260893098782,2022,89524.2465,"Central and Southern Asia"
"IRQ",3.95443707713126,2022,44070.551,"Northern Africa and Western Asia"
"ISL",1.34316644113667,2022,380.3555,"Europe and North America"
"ISR",2.34914343707713,2022,9103.151,"Northern Africa and Western Asia"
"ITA",1.88684032476319,2022,59619.1145,"Europe and North America"
"JAM",2.9489851150203,2022,2839.144,"Latin America and the Caribbean"
"JOR",2.1228349120433,2022,11256.2635,"Northern Africa and Western Asia"
"JPN",1.17743572395129,2022,124997.578,"Eastern Asia"
"KAZ",2.23301759133965,2022,20034.609,"Central and Southern Asia"
"KEN",2.76740595399188,2022,54252.4605,"Sub-Saharan Africa"
"KGZ",2.32465087956698,2022,6955.788,"Central and Southern Asia"
"KHM",2.27980378890392,2022,17201.7235,"South-Eastern Asia"
"KOR",1.50098105548038,2022,51782.5115,"Eastern Asia"
"KWT",1.70612313937754,2022,4589.5105,"Northern Africa and Western Asia"
"LAO",2.11640730717185,2022,7559.0075,"South-Eastern Asia"
"LBN",2.84726251691475,2022,5744.4885,"Northern Africa and Western Asia"
"LBR",2.29096752368065,2022,5373.294,"Sub-Saharan Africa"
"LBY",3.2785751014885,2022,7223.8045,"Northern Africa and Western Asia"
"LKA",2.25609472259811,2022,22834.965,"Central and Southern Asia"
"LSO",2.46593369418133,2022,2286.1105,"Sub-Saharan Africa"
"LTU",1.740899864682,2022,2816.9195,"Europe and North America"
"LVA",1.75981055480379,2022,1881.063,"Europe and North America"
"MAR",2.24154262516915,2022,37329.064,"Northern Africa and Western Asia"
"MDA",2.23876860622463,2022,3039.9845,"Europe and North America"
"MDG",2.28426928281461,2022,30437.2605,"Sub-Saharan Africa"
"MEX",3.5286197564276,2022,128613.1175,"Latin America and the Caribbean"
"MKD",1.90328146143437,2022,1840.233,"Europe and North America"
"MLI",3.60313802435724,2022,23072.64,"Sub-Saharan Africa"
"MMR",3.34310825439783,2022,53756.7875,"South-Eastern Asia"
"MNE",2.44164411366712,2022,614.6475,"Europe and North America"
"MNG",2.423849797023,2022,3386.015,"Eastern Asia"
"MOZ",2.76267929634641,2022,32656.246,"Sub-Saharan Africa"
"MRT",2.43599458728011,2022,4875.6375,"Sub-Saharan Africa"
"MUS",2.15514208389716,2022,1276.1295,"Sub-Saharan Africa"
"MWI",2.04177943166441,2022,20568.728,"Sub-Saharan Africa"
"MYS",1.88540866035183,2022,34695.493,"South-Eastern Asia"
"NAM",2.50541271989175,2022,2889.6625,"Sub-Saharan Africa"
"NER",3.08087956698241,2022,25311.973,"Sub-Saharan Africa"
"NGA",3.46715155615697,2022,223150.8955,"Sub-Saharan Africa"
"NIC",3.01150202976996,2022,6730.6535,"Latin America and the Caribbean"
"NLD",1.49401217861976,2022,17904.421,"Europe and North America"
"NOR",1.25094722598106,2022,5456.8015,"Europe and North America"
"NPL",2.53457374830853,2022,29715.436,"Central and Southern Asia"
"NZL",1.44350473612991,2022,5131.7345,"Oceania"
"OMN",1.92912719891746,2022,4730.226,"Northern Africa and Western Asia"
"PAK",2.97864682002706,2022,243700.667,"Central and Southern Asia"
"PAN",2.58342354533153,2022,4400.773,"Latin America and the Caribbean"
"PER",2.61091610284168,2022,33475.438,"Latin America and the Caribbean"
"PHL",2.85456427604871,2022,113964.3385,"South-Eastern Asia"
"PNG",2.72397834912043,2022,10203.1695,"Oceania"
"POL",1.69391069012179,2022,38385.739,"Europe and North America"
"PRK",3.17185385656292,2022,26328.845,"Eastern Asia"
"PRT",1.53176589986468,2022,10417.0725,"Europe and North America"
"PRY",2.49759810554804,2022,6760.464,"Latin America and the Caribbean"
"PSE",2.74556156968877,2022,5305.27,"Northern Africa and Western Asia"
"QAT",1.29117050067659,2022,2892.455,"Northern Africa and Western Asia"
"ROU",1.78284844384303,2022,19166.7725,"Europe and North America"
"RUS",3.0756400541272,2022,145579.899,"Europe and North America"
"RWA",2.42640324763193,2022,13651.03,"Sub-Saharan Africa"
"SAU",2.40340595399188,2022,32175.3515,"Northern Africa and Western Asia"
"SDN",3.26443437077131,2022,49383.3455,"Northern Africa and Western Asia"
"SEN",2.40784844384303,2022,17651.103,"Sub-Saharan Africa"
"SGP",1.35152232746955,2022,5649.8845,"South-Eastern Asia"
"SLE",2.18974966170501,2022,8276.8065,"Sub-Saharan Africa"
"SLV",3.15453315290934,2022,6280.319,"Latin America and the Caribbean"
"SOM",3.41810690121786,2022,17801.897,"Sub-Saharan Africa"
"SRB",2.14299729364005,2022,6791.2135,"Europe and North America"
"SSD",3.72814073071719,2022,11021.1775,"Sub-Saharan Africa"
"SVK",1.71847090663058,2022,5473.1965,"Europe and North America"
"SVN",1.34878213802436,2022,2115.228,"Europe and North America"
"SWE",1.48850338294993,2022,10487.338,"Europe and North America"
"SWZ",2.46115290933694,2022,1218.9165,"Sub-Saharan Africa"
"SYR",3.41877537212449,2022,22462.1725,"Northern Africa and Western Asia"
"TCD",2.95168876860622,2022,18455.3155,"Sub-Saharan Africa"
"TGO",2.48653585926928,2022,9089.7385,"Sub-Saharan Africa"
"THA",2.74330040595399,2022,71735.329,"South-Eastern Asia"
"TJK",2.40454262516915,2022,10182.222,"Central and Southern Asia"
"TKM",2.55825439783491,2022,7230.193,"Central and Southern Asia"
"TLS",2.25345060893099,2022,1369.2955,"South-Eastern Asia"
"TTO",2.70862652232747,2022,1495.9215,"Latin America and the Caribbean"
"TUN",2.38071718538566,2022,12119.3335,"Northern Africa and Western Asia"
"TUR",3.29127198917456,2022,87058.4725,"Northern Africa and Western Asia"
"TWN",1.79015561569689,2022,23420.111,"Eastern Asia"
"TZA",2.4397347767253,2022,64711.821,"Sub-Saharan Africa"
"UGA",3.00461028416779,2022,47312.7195,"Sub-Saharan Africa"
"UKR",2.74405548037889,2022,41048.766,"Europe and North America"
"URY",2.50429634641407,2022,3390.913,"Latin America and the Caribbean"
"USA",2.55325710419486,2022,341534.0455,"Europe and North America"
"UZB",2.30064276048715,2022,34938.9555,"Central and Southern Asia"
"VEN",3.67896752368065,2022,28213.0165,"Latin America and the Caribbean"
"VNM",2.11809878213802,2022,99680.655,"South-Eastern Asia"
"YEM",3.79002571041949,2022,38222.8755,"Northern Africa and Western Asia"
"ZAF",3.10723815967524,2022,62378.41,"Sub-Saharan Africa"
"ZMB",2.27946549391069,2022,20152.938,"Sub-Saharan Africa"
"ZWE",2.63585926928281,2022,16069.0555,"Sub-Saharan Africa"
"AFG",3.88510690121786,2023,41454.761,"Central and Southern Asia"
"AGO",2.36199188092016,2023,36749.906,"Sub-Saharan Africa"
"ALB",2.11654262516915,2023,2811.655,"Europe and North America"
"ARE",1.98948443843031,2023,10642.081,"Northern Africa and Western Asia"
"ARG",2.47280108254398,2023,45538.401,"Latin America and the Caribbean"
"ARM",2.0983748308525,2023,2943.393,"Northern Africa and Western Asia"
"AUS",1.56469147496617,2023,26451.124,"Oceania"
"AUT",1.4754451962111,2023,9130.429,"Europe and North America"
"AZE",2.25781326116373,2023,10318.207,"Northern Africa and Western Asia"
"BDI",2.86002165087957,2023,13689.4495,"Sub-Saharan Africa"
"BEL",1.67741136671177,2023,11712.893,"Europe and North America"
"BEN",2.73930852503383,2023,14111.0345,"Sub-Saharan Africa"
"BFA",3.14223815967524,2023,23025.776,"Sub-Saharan Africa"
"BGD",2.51153450608931,2023,171466.99,"Central and Southern Asia"
"BGR",2.07280108254398,2023,6795.803,"Europe and North America"
"BHR",2.40030446549391,2023,1569.6655,"Northern Africa and Western Asia"
"BIH",2.04018944519621,2023,3185.073,"Europe and North America"
"BLR",2.60970906630582,2023,9115.68,"Europe and North America"
"BOL",2.38358186738836,2023,12244.1595,"Latin America and the Caribbean"
"BRA",3.6486698240866,2023,211140.729,"Latin America and the Caribbean"
"BTN",1.73680649526387,2023,786.385,"Central and Southern Asia"
"BWA",2.23044654939107,2023,2480.2445,"Sub-Saharan Africa"
"CAF",3.26727875507443,2023,5152.4205,"Sub-Saharan Africa"
"CAN",1.50290933694181,2023,39299.1045,"Europe and North America"
"CHE",1.28085250338295,2023,8870.561,"Europe and North America"
"CHL",2.14340324763194,2023,19658.835,"Latin America and the Caribbean"
"CHN",2.20385656292287,2023,1422584.9325,"Eastern Asia"
"CIV",2.47070365358593,2023,31165.654,"Sub-Saharan Africa"
"CMR",3.01703924221922,2023,28372.687,"Sub-Saharan Africa"
"COD",3.9697902571042,2023,105789.7315,"Sub-Saharan Africa"
"COG",2.69135588633288,2023,6182.885,"Sub-Saharan Africa"
"COL",3.22300405953992,2023,52321.1525,"Latin America and the Caribbean"
"CRI",2.26299052774019,2023,5105.5255,"Latin America and the Caribbean"
"CUB",2.72516914749662,2023,11019.9305,"Latin America and the Caribbean"
"CYP",1.76891069012179,2023,1344.9755,"Northern Africa and Western Asia"
"CZE",1.51336265223275,2023,10809.716,"Europe and North America"
"DEU",1.58112313937754,2023,84548.231,"Europe and North America"
"DJI",2.49792557510149,2023,1152.9435,"Sub-Saharan Africa"
"DNK",1.27496617050068,2023,5948.1365,"Europe and North America"
"DOM",2.52899188092016,2023,11331.2655,"Latin America and the Caribbean"
"DZA",2.32654939106901,2023,46164.219,"Northern Africa and Western Asia"
"ECU",2.71059810554804,2023,17980.083,"Latin America and the Caribbean"
"EGY",2.66849661705007,2023,114535.7715,"Northern Africa and Western Asia"
"ERI",3.15494451962111,2023,3470.3895,"Sub-Saharan Africa"
"ESP",1.8325101488498,2023,47911.5795,"Europe and North America"
"EST",1.70165764546685,2023,1367.196,"Europe and North America"
"ETH",3.24936400541272,2023,128691.692,"Sub-Saharan Africa"
"FIN",1.24857916102842,2023,5601.1855,"Europe and North America"
